"flow_id,""device"",""date"",""flow"""
"5174698,""202035132"",""2024-08-26 17:00:27+01"",""4.920"""
"5174699,""202035132"",""2024-08-26 16:45:27+01"",""5.920"""
"5174700,""202035132"",""2024-08-26 16:30:27+01"",""6.280"""
"5174701,""202035132"",""2024-08-26 16:15:27+01"",""6.400"""
"5174702,""202035132"",""2024-08-26 16:00:27+01"",""5.800"""
"5174703,""202035132"",""2024-08-26 15:45:27+01"",""5.720"""
"5174704,""202035132"",""2024-08-26 15:30:27+01"",""5.720"""
"5174705,""202035132"",""2024-08-26 15:15:27+01"",""5.320"""
"5174706,""202035132"",""2024-08-26 15:00:27+01"",""6.560"""
"5174707,""202035132"",""2024-08-26 14:45:27+01"",""7.440"""
"5174708,""202035132"",""2024-08-26 14:30:27+01"",""8.560"""
"5174709,""202035132"",""2024-08-26 14:15:27+01"",""8.000"""
"5174710,""202035132"",""2024-08-26 14:00:27+01"",""8.240"""
"5174711,""202035132"",""2024-08-26 13:45:36+01"",""7.840"""
"5172365,""202035132"",""2024-08-26 13:29:47+01"",""8.680"""
"5172366,""202035132"",""2024-08-26 13:14:47+01"",""7.920"""
"5172367,""202035132"",""2024-08-26 12:59:47+01"",""8.080"""
"5172368,""202035132"",""2024-08-26 12:44:47+01"",""7.760"""
"5172369,""202035132"",""2024-08-26 12:29:47+01"",""8.720"""
"5172370,""202035132"",""2024-08-26 12:14:47+01"",""9.320"""
"5172371,""202035132"",""2024-08-26 11:59:47+01"",""8.400"""
"5172372,""202035132"",""2024-08-26 11:44:47+01"",""7.880"""
"5172373,""202035132"",""2024-08-26 11:29:47+01"",""8.240"""
"5172374,""202035132"",""2024-08-26 11:14:47+01"",""10.160"""
"5172375,""202035132"",""2024-08-26 10:59:47+01"",""9.680"""
"5172376,""202035132"",""2024-08-26 10:44:47+01"",""9.560"""
"5172377,""202035132"",""2024-08-26 10:29:47+01"",""7.640"""
"5172378,""202035132"",""2024-08-26 10:14:47+01"",""8.920"""
"5172379,""202035132"",""2024-08-26 09:59:47+01"",""7.280"""
"5172380,""202035132"",""2024-08-26 09:44:51+01"",""7.720"""
"5169676,""202035132"",""2024-08-26 09:29:08+01"",""7.960"""
"5169677,""202035132"",""2024-08-26 09:14:08+01"",""6.560"""
"5169678,""202035132"",""2024-08-26 08:59:08+01"",""10.680"""
"5169679,""202035132"",""2024-08-26 08:44:08+01"",""11.040"""
"5169680,""202035132"",""2024-08-26 08:29:08+01"",""12.120"""
"5169681,""202035132"",""2024-08-26 08:14:08+01"",""11.240"""
"5169682,""202035132"",""2024-08-26 07:59:08+01"",""11.000"""
"5169683,""202035132"",""2024-08-26 07:44:08+01"",""11.160"""
"5169684,""202035132"",""2024-08-26 07:29:08+01"",""10.520"""
"5169685,""202035132"",""2024-08-26 07:14:08+01"",""10.600"""
"5169686,""202035132"",""2024-08-26 06:59:08+01"",""5.320"""
"5169687,""202035132"",""2024-08-26 06:44:08+01"",""4.480"""
"5169688,""202035132"",""2024-08-26 06:29:08+01"",""4.120"""
"5169689,""202035132"",""2024-08-26 06:14:08+01"",""3.520"""
"5169690,""202035132"",""2024-08-26 05:59:08+01"",""2.040"""
"5169691,""202035132"",""2024-08-26 05:44:16+01"",""0.840"""
"5167133,""202035132"",""2024-08-26 05:28:27+01"",""1.320"""
"5167134,""202035132"",""2024-08-26 05:13:27+01"",""1.320"""
"5167135,""202035132"",""2024-08-26 04:58:27+01"",""1.280"""
"5167136,""202035132"",""2024-08-26 04:43:27+01"",""1.080"""
"5167137,""202035132"",""2024-08-26 04:28:27+01"",""1.040"""
"5167138,""202035132"",""2024-08-26 04:13:27+01"",""1.000"""
"5167139,""202035132"",""2024-08-26 03:58:27+01"",""1.160"""
"5167140,""202035132"",""2024-08-26 03:43:27+01"",""1.000"""
"5167141,""202035132"",""2024-08-26 03:28:27+01"",""0.960"""
"5167142,""202035132"",""2024-08-26 03:13:27+01"",""1.000"""
"5167143,""202035132"",""2024-08-26 02:58:27+01"",""1.560"""
"5167144,""202035132"",""2024-08-26 02:43:27+01"",""5.280"""
"5167145,""202035132"",""2024-08-26 02:28:27+01"",""4.920"""
"5167146,""202035132"",""2024-08-26 02:13:27+01"",""4.160"""
"5167147,""202035132"",""2024-08-26 01:58:27+01"",""1.160"""
"5167148,""202035132"",""2024-08-26 01:43:36+01"",""1.160"""
"5164426,""202035132"",""2024-08-26 01:27:47+01"",""1.000"""
"5164427,""202035132"",""2024-08-26 01:12:47+01"",""1.200"""
"5164428,""202035132"",""2024-08-26 00:57:47+01"",""1.240"""
"5164429,""202035132"",""2024-08-26 00:42:47+01"",""1.320"""
"5164430,""202035132"",""2024-08-26 00:27:47+01"",""1.480"""
"5164431,""202035132"",""2024-08-26 00:12:47+01"",""3.000"""
"5164432,""202035132"",""2024-08-25 23:57:47+01"",""3.400"""
"5164433,""202035132"",""2024-08-25 23:42:47+01"",""3.400"""
"5164434,""202035132"",""2024-08-25 23:27:47+01"",""4.040"""
"5164435,""202035132"",""2024-08-25 23:12:47+01"",""4.480"""
"5164436,""202035132"",""2024-08-25 22:57:47+01"",""4.440"""
"5164437,""202035132"",""2024-08-25 22:42:47+01"",""4.040"""
"5164438,""202035132"",""2024-08-25 22:27:47+01"",""4.200"""
"5164439,""202035132"",""2024-08-25 22:12:47+01"",""4.360"""
"5164440,""202035132"",""2024-08-25 21:57:47+01"",""5.120"""
"5164441,""202035132"",""2024-08-25 21:42:56+01"",""5.480"""
"5162150,""202035132"",""2024-08-25 21:27:08+01"",""6.800"""
"5162151,""202035132"",""2024-08-25 21:12:08+01"",""5.960"""
"5162152,""202035132"",""2024-08-25 20:57:08+01"",""5.160"""
"5162153,""202035132"",""2024-08-25 20:42:08+01"",""5.440"""
"5162154,""202035132"",""2024-08-25 20:27:08+01"",""6.440"""
"5162155,""202035132"",""2024-08-25 20:12:08+01"",""7.120"""
"5162156,""202035132"",""2024-08-25 19:57:08+01"",""6.120"""
"5162157,""202035132"",""2024-08-25 19:42:08+01"",""5.640"""
"5162158,""202035132"",""2024-08-25 19:27:08+01"",""4.880"""
"5162159,""202035132"",""2024-08-25 19:12:08+01"",""5.720"""
"5162160,""202035132"",""2024-08-25 18:57:08+01"",""6.280"""
"5162161,""202035132"",""2024-08-25 18:42:08+01"",""5.800"""
"5162162,""202035132"",""2024-08-25 18:27:08+01"",""4.680"""
"5162163,""202035132"",""2024-08-25 18:12:08+01"",""5.960"""
"5162164,""202035132"",""2024-08-25 17:57:08+01"",""5.280"""
"5162165,""202035132"",""2024-08-25 17:42:16+01"",""5.280"""
"5159602,""202035132"",""2024-08-25 17:26:28+01"",""5.280"""
"5159603,""202035132"",""2024-08-25 17:11:28+01"",""3.880"""
"5159604,""202035132"",""2024-08-25 16:56:28+01"",""5.360"""
"5159605,""202035132"",""2024-08-25 16:41:28+01"",""4.800"""
"5159606,""202035132"",""2024-08-25 16:26:28+01"",""4.200"""
"5159607,""202035132"",""2024-08-25 16:11:28+01"",""4.600"""
"5159608,""202035132"",""2024-08-25 15:56:28+01"",""3.800"""
"5159609,""202035132"",""2024-08-25 15:41:28+01"",""4.360"""
"5159610,""202035132"",""2024-08-25 15:26:28+01"",""4.440"""
"5159611,""202035132"",""2024-08-25 15:11:28+01"",""3.800"""
"5159612,""202035132"",""2024-08-25 14:56:28+01"",""4.040"""
"5159613,""202035132"",""2024-08-25 14:41:28+01"",""3.880"""
"5159614,""202035132"",""2024-08-25 14:26:28+01"",""3.960"""
"5159615,""202035132"",""2024-08-25 14:11:28+01"",""4.640"""
"5159616,""202035132"",""2024-08-25 13:56:28+01"",""4.440"""
"5159617,""202035132"",""2024-08-25 13:41:36+01"",""5.680"""
"5157015,""202035132"",""2024-08-25 13:25:48+01"",""5.560"""
"5157016,""202035132"",""2024-08-25 13:10:48+01"",""5.920"""
"5157017,""202035132"",""2024-08-25 12:55:48+01"",""7.000"""
"5157018,""202035132"",""2024-08-25 12:40:48+01"",""5.520"""
"5157019,""202035132"",""2024-08-25 12:25:48+01"",""5.520"""
"5157020,""202035132"",""2024-08-25 12:10:48+01"",""4.920"""
"5157021,""202035132"",""2024-08-25 11:55:48+01"",""4.840"""
"5157022,""202035132"",""2024-08-25 11:40:48+01"",""5.440"""
"5157023,""202035132"",""2024-08-25 11:25:48+01"",""5.520"""
"5157024,""202035132"",""2024-08-25 11:10:48+01"",""4.520"""
"5157025,""202035132"",""2024-08-25 10:55:48+01"",""5.560"""
"5157026,""202035132"",""2024-08-25 10:40:48+01"",""5.520"""
"5157027,""202035132"",""2024-08-25 10:25:48+01"",""6.400"""
"5157028,""202035132"",""2024-08-25 10:10:48+01"",""6.760"""
"5157029,""202035132"",""2024-08-25 09:55:48+01"",""6.240"""
"5157030,""202035132"",""2024-08-25 09:40:56+01"",""6.320"""
"5154502,""202035132"",""2024-08-25 09:25:08+01"",""4.680"""
"5154503,""202035132"",""2024-08-25 09:10:08+01"",""5.280"""
"5154504,""202035132"",""2024-08-25 08:55:08+01"",""4.360"""
"5154505,""202035132"",""2024-08-25 08:40:08+01"",""5.320"""
"5154506,""202035132"",""2024-08-25 08:25:08+01"",""4.200"""
"5154507,""202035132"",""2024-08-25 08:10:08+01"",""4.560"""
"5154508,""202035132"",""2024-08-25 07:55:08+01"",""3.720"""
"5154509,""202035132"",""2024-08-25 07:40:08+01"",""4.000"""
"5154510,""202035132"",""2024-08-25 07:25:08+01"",""3.280"""
"5154511,""202035132"",""2024-08-25 07:10:08+01"",""2.720"""
"5154512,""202035132"",""2024-08-25 06:55:08+01"",""2.600"""
"5154513,""202035132"",""2024-08-25 06:40:08+01"",""2.440"""
"5154514,""202035132"",""2024-08-25 06:25:08+01"",""2.360"""
"5154515,""202035132"",""2024-08-25 06:10:08+01"",""1.200"""
"5154516,""202035132"",""2024-08-25 05:55:08+01"",""0.600"""
"5154517,""202035132"",""2024-08-25 05:40:16+01"",""0.760"""
"5152117,""202035132"",""2024-08-25 05:24:27+01"",""0.440"""
"5152118,""202035132"",""2024-08-25 05:09:27+01"",""0.720"""
"5152119,""202035132"",""2024-08-25 04:54:27+01"",""0.520"""
"5152120,""202035132"",""2024-08-25 04:39:27+01"",""0.560"""
"5152121,""202035132"",""2024-08-25 04:24:27+01"",""0.520"""
"5152122,""202035132"",""2024-08-25 04:09:27+01"",""0.480"""
"5152123,""202035132"",""2024-08-25 03:54:27+01"",""0.560"""
"5152124,""202035132"",""2024-08-25 03:39:27+01"",""0.520"""
"5152125,""202035132"",""2024-08-25 03:24:27+01"",""0.600"""
"5152126,""202035132"",""2024-08-25 03:09:27+01"",""0.560"""
"5152127,""202035132"",""2024-08-25 02:54:27+01"",""2.360"""
"5152128,""202035132"",""2024-08-25 02:39:27+01"",""4.800"""
"5152129,""202035132"",""2024-08-25 02:24:27+01"",""4.280"""
"5152130,""202035132"",""2024-08-25 02:09:27+01"",""2.880"""
"5152131,""202035132"",""2024-08-25 01:54:27+01"",""0.600"""
"5152132,""202035132"",""2024-08-25 01:39:36+01"",""0.680"""
"5149624,""202035132"",""2024-08-25 01:23:48+01"",""0.840"""
"5149625,""202035132"",""2024-08-25 01:08:48+01"",""0.800"""
"5149626,""202035132"",""2024-08-25 00:53:48+01"",""1.040"""
"5149627,""202035132"",""2024-08-25 00:38:48+01"",""1.120"""
"5149628,""202035132"",""2024-08-25 00:23:48+01"",""0.960"""
"5149629,""202035132"",""2024-08-25 00:08:48+01"",""2.800"""
"5149630,""202035132"",""2024-08-24 23:53:48+01"",""3.360"""
"5149631,""202035132"",""2024-08-24 23:38:48+01"",""3.240"""
"5149632,""202035132"",""2024-08-24 23:23:48+01"",""3.640"""
"5149633,""202035132"",""2024-08-24 23:08:48+01"",""3.440"""
"5149634,""202035132"",""2024-08-24 22:53:48+01"",""3.400"""
"5149635,""202035132"",""2024-08-24 22:38:48+01"",""3.680"""
"5149636,""202035132"",""2024-08-24 22:23:48+01"",""4.080"""
"5149637,""202035132"",""2024-08-24 22:08:48+01"",""4.520"""
"5149638,""202035132"",""2024-08-24 21:53:48+01"",""4.480"""
"5149639,""202035132"",""2024-08-24 21:38:56+01"",""4.080"""
"5147682,""202035132"",""2024-08-24 21:23:07+01"",""3.720"""
"5147683,""202035132"",""2024-08-24 21:08:07+01"",""4.360"""
"5147684,""202035132"",""2024-08-24 20:53:07+01"",""4.040"""
"5147685,""202035132"",""2024-08-24 20:38:07+01"",""6.400"""
"5147686,""202035132"",""2024-08-24 20:23:07+01"",""6.320"""
"5147687,""202035132"",""2024-08-24 20:08:07+01"",""5.880"""
"5147688,""202035132"",""2024-08-24 19:53:07+01"",""7.280"""
"5147689,""202035132"",""2024-08-24 19:38:07+01"",""6.120"""
"5147690,""202035132"",""2024-08-24 19:23:07+01"",""5.440"""
"5147691,""202035132"",""2024-08-24 19:08:07+01"",""5.440"""
"5147692,""202035132"",""2024-08-24 18:53:07+01"",""4.960"""
"5147693,""202035132"",""2024-08-24 18:38:07+01"",""4.480"""
"5147694,""202035132"",""2024-08-24 18:23:07+01"",""4.360"""
"5147695,""202035132"",""2024-08-24 18:08:07+01"",""4.440"""
"5147696,""202035132"",""2024-08-24 17:53:07+01"",""4.920"""
"5147697,""202035132"",""2024-08-24 17:38:11+01"",""5.480"""
"5145179,""202035132"",""2024-08-24 17:22:27+01"",""4.880"""
"5145180,""202035132"",""2024-08-24 17:07:27+01"",""4.040"""
"5145181,""202035132"",""2024-08-24 16:52:27+01"",""4.560"""
"5145182,""202035132"",""2024-08-24 16:37:27+01"",""4.720"""
"5145183,""202035132"",""2024-08-24 16:22:27+01"",""4.240"""
"5145184,""202035132"",""2024-08-24 16:07:27+01"",""4.560"""
"5145185,""202035132"",""2024-08-24 15:52:27+01"",""3.520"""
"5145186,""202035132"",""2024-08-24 15:37:27+01"",""3.880"""
"5145187,""202035132"",""2024-08-24 15:22:27+01"",""3.600"""
"5145188,""202035132"",""2024-08-24 15:07:27+01"",""4.480"""
"5145189,""202035132"",""2024-08-24 14:52:27+01"",""3.760"""
"5145190,""202035132"",""2024-08-24 14:37:27+01"",""3.800"""
"5145191,""202035132"",""2024-08-24 14:22:27+01"",""3.840"""
"5145192,""202035132"",""2024-08-24 14:07:27+01"",""6.200"""
"5145193,""202035132"",""2024-08-24 13:52:27+01"",""6.720"""
"5145194,""202035132"",""2024-08-24 13:37:36+01"",""8.200"""
"5142958,""202035132"",""2024-08-24 13:21:48+01"",""8.160"""
"5142959,""202035132"",""2024-08-24 13:06:48+01"",""7.120"""
"5142960,""202035132"",""2024-08-24 12:51:48+01"",""5.360"""
"5142961,""202035132"",""2024-08-24 12:36:48+01"",""5.360"""
"5142962,""202035132"",""2024-08-24 12:21:48+01"",""5.400"""
"5142963,""202035132"",""2024-08-24 12:06:48+01"",""5.560"""
"5142964,""202035132"",""2024-08-24 11:51:48+01"",""9.200"""
"5142965,""202035132"",""2024-08-24 11:36:48+01"",""8.480"""
"5142966,""202035132"",""2024-08-24 11:21:48+01"",""5.640"""
"5142967,""202035132"",""2024-08-24 11:06:48+01"",""5.400"""
"5142968,""202035132"",""2024-08-24 10:51:48+01"",""5.400"""
"5142969,""202035132"",""2024-08-24 10:36:48+01"",""5.760"""
"5142970,""202035132"",""2024-08-24 10:21:48+01"",""5.840"""
"5142971,""202035132"",""2024-08-24 10:06:48+01"",""5.160"""
"5142972,""202035132"",""2024-08-24 09:51:48+01"",""4.720"""
"5142973,""202035132"",""2024-08-24 09:36:56+01"",""4.480"""
"5140576,""202035132"",""2024-08-24 09:21:08+01"",""6.080"""
"5140577,""202035132"",""2024-08-24 09:06:08+01"",""6.840"""
"5140578,""202035132"",""2024-08-24 08:51:08+01"",""5.280"""
"5140579,""202035132"",""2024-08-24 08:36:08+01"",""5.400"""
"5140580,""202035132"",""2024-08-24 08:21:08+01"",""4.680"""
"5140581,""202035132"",""2024-08-24 08:06:08+01"",""4.640"""
"5140582,""202035132"",""2024-08-24 07:51:08+01"",""4.920"""
"5140583,""202035132"",""2024-08-24 07:36:08+01"",""3.880"""
"5140584,""202035132"",""2024-08-24 07:21:08+01"",""3.280"""
"5140585,""202035132"",""2024-08-24 07:06:08+01"",""4.000"""
"5140586,""202035132"",""2024-08-24 06:51:08+01"",""2.840"""
"5140587,""202035132"",""2024-08-24 06:36:08+01"",""2.680"""
"5140588,""202035132"",""2024-08-24 06:21:08+01"",""2.400"""
"5140589,""202035132"",""2024-08-24 06:06:08+01"",""0.680"""
"5140590,""202035132"",""2024-08-24 05:51:08+01"",""0.640"""
"5140591,""202035132"",""2024-08-24 05:36:17+01"",""0.640"""
"5138259,""202035132"",""2024-08-24 05:20:28+01"",""0.640"""
"5138260,""202035132"",""2024-08-24 05:05:28+01"",""0.440"""
"5138261,""202035132"",""2024-08-24 04:50:28+01"",""0.360"""
"5138262,""202035132"",""2024-08-24 04:35:28+01"",""0.440"""
"5138263,""202035132"",""2024-08-24 04:20:28+01"",""0.360"""
"5138264,""202035132"",""2024-08-24 04:05:28+01"",""0.560"""
"5138265,""202035132"",""2024-08-24 03:50:28+01"",""0.480"""
"5138266,""202035132"",""2024-08-24 03:35:28+01"",""0.440"""
"5138267,""202035132"",""2024-08-24 03:20:28+01"",""0.440"""
"5138268,""202035132"",""2024-08-24 03:05:28+01"",""0.600"""
"5138269,""202035132"",""2024-08-24 02:50:28+01"",""3.440"""
"5138270,""202035132"",""2024-08-24 02:35:28+01"",""4.760"""
"5138271,""202035132"",""2024-08-24 02:20:28+01"",""4.320"""
"5138272,""202035132"",""2024-08-24 02:05:28+01"",""1.960"""
"5138273,""202035132"",""2024-08-24 01:50:28+01"",""0.440"""
"5138274,""202035132"",""2024-08-24 01:35:32+01"",""0.600"""
"5135784,""202035132"",""2024-08-24 01:19:47+01"",""0.600"""
"5135785,""202035132"",""2024-08-24 01:04:47+01"",""0.800"""
"5135786,""202035132"",""2024-08-24 00:49:47+01"",""1.080"""
"5135787,""202035132"",""2024-08-24 00:34:47+01"",""0.760"""
"5135788,""202035132"",""2024-08-24 00:19:47+01"",""1.080"""
"5135789,""202035132"",""2024-08-24 00:04:47+01"",""3.200"""
"5135790,""202035132"",""2024-08-23 23:49:47+01"",""2.880"""
"5135791,""202035132"",""2024-08-23 23:34:47+01"",""3.920"""
"5135792,""202035132"",""2024-08-23 23:19:47+01"",""3.920"""
"5135793,""202035132"",""2024-08-23 23:04:47+01"",""3.400"""
"5135794,""202035132"",""2024-08-23 22:49:47+01"",""3.320"""
"5135795,""202035132"",""2024-08-23 22:34:47+01"",""3.160"""
"5135796,""202035132"",""2024-08-23 22:19:47+01"",""3.600"""
"5135797,""202035132"",""2024-08-23 22:04:47+01"",""4.240"""
"5135798,""202035132"",""2024-08-23 21:49:47+01"",""3.680"""
"5135799,""202035132"",""2024-08-23 21:34:56+01"",""4.120"""
"5133606,""202035132"",""2024-08-23 21:19:07+01"",""5.160"""
"5133607,""202035132"",""2024-08-23 21:04:07+01"",""6.880"""
"5133608,""202035132"",""2024-08-23 20:49:07+01"",""5.400"""
"5133609,""202035132"",""2024-08-23 20:34:07+01"",""5.280"""
"5133610,""202035132"",""2024-08-23 20:19:07+01"",""6.360"""
"5133611,""202035132"",""2024-08-23 20:04:07+01"",""5.040"""
"5133612,""202035132"",""2024-08-23 19:49:07+01"",""6.400"""
"5133613,""202035132"",""2024-08-23 19:34:07+01"",""8.920"""
"5133614,""202035132"",""2024-08-23 19:19:07+01"",""8.360"""
"5133615,""202035132"",""2024-08-23 19:04:07+01"",""7.360"""
"5133616,""202035132"",""2024-08-23 18:49:07+01"",""7.560"""
"5133617,""202035132"",""2024-08-23 18:34:07+01"",""7.000"""
"5133618,""202035132"",""2024-08-23 18:19:07+01"",""7.440"""
"5133619,""202035132"",""2024-08-23 18:04:07+01"",""6.440"""
"5133620,""202035132"",""2024-08-23 17:49:07+01"",""7.120"""
"5133621,""202035132"",""2024-08-23 17:34:11+01"",""7.000"""
"5131266,""202035132"",""2024-08-23 17:18:28+01"",""6.120"""
"5131267,""202035132"",""2024-08-23 17:03:28+01"",""4.880"""
"5131268,""202035132"",""2024-08-23 16:48:28+01"",""5.600"""
"5131269,""202035132"",""2024-08-23 16:33:28+01"",""6.160"""
"5131270,""202035132"",""2024-08-23 16:18:28+01"",""7.040"""
"5131271,""202035132"",""2024-08-23 16:03:28+01"",""7.040"""
"5131272,""202035132"",""2024-08-23 15:48:28+01"",""6.720"""
"5131273,""202035132"",""2024-08-23 15:33:28+01"",""6.280"""
"5131274,""202035132"",""2024-08-23 15:18:28+01"",""7.440"""
"5131275,""202035132"",""2024-08-23 15:03:28+01"",""6.320"""
"5131276,""202035132"",""2024-08-23 14:48:28+01"",""4.320"""
"5131277,""202035132"",""2024-08-23 14:33:28+01"",""7.000"""
"5131278,""202035132"",""2024-08-23 14:18:28+01"",""4.840"""
"5131279,""202035132"",""2024-08-23 14:03:28+01"",""4.880"""
"5131280,""202035132"",""2024-08-23 13:48:28+01"",""4.360"""
"5131281,""202035132"",""2024-08-23 13:33:36+01"",""5.080"""
"5128998,""202035132"",""2024-08-23 13:17:48+01"",""5.600"""
"5128999,""202035132"",""2024-08-23 13:02:48+01"",""5.760"""
"5129000,""202035132"",""2024-08-23 12:47:48+01"",""5.560"""
"5129001,""202035132"",""2024-08-23 12:32:48+01"",""4.200"""
"5129002,""202035132"",""2024-08-23 12:17:48+01"",""5.280"""
"5129003,""202035132"",""2024-08-23 12:02:48+01"",""8.400"""
"5129004,""202035132"",""2024-08-23 11:47:48+01"",""8.480"""
"5129005,""202035132"",""2024-08-23 11:32:48+01"",""7.960"""
"5129006,""202035132"",""2024-08-23 11:17:48+01"",""7.040"""
"5129007,""202035132"",""2024-08-23 11:02:48+01"",""6.840"""
"5129008,""202035132"",""2024-08-23 10:47:48+01"",""6.360"""
"5129009,""202035132"",""2024-08-23 10:32:48+01"",""6.480"""
"5129010,""202035132"",""2024-08-23 10:17:48+01"",""7.400"""
"5129011,""202035132"",""2024-08-23 10:02:48+01"",""8.760"""
"5129012,""202035132"",""2024-08-23 09:47:48+01"",""6.240"""
"5129013,""202035132"",""2024-08-23 09:32:56+01"",""5.960"""
"5126737,""202035132"",""2024-08-23 09:17:07+01"",""4.360"""
"5126738,""202035132"",""2024-08-23 09:02:07+01"",""4.600"""
"5126739,""202035132"",""2024-08-23 08:47:07+01"",""5.440"""
"5126740,""202035132"",""2024-08-23 08:32:07+01"",""5.960"""
"5126741,""202035132"",""2024-08-23 08:17:07+01"",""4.880"""
"5126742,""202035132"",""2024-08-23 08:02:07+01"",""5.480"""
"5126743,""202035132"",""2024-08-23 07:47:07+01"",""4.560"""
"5126744,""202035132"",""2024-08-23 07:32:07+01"",""4.160"""
"5126745,""202035132"",""2024-08-23 07:17:07+01"",""4.000"""
