Time,flow,Month,day_of_month,day_of_week,Hour,Minute
2024-06-29 10:45:00,3.4,6,29,5,10,45
2024-06-29 11:00:00,4.28,6,29,5,11,0
2024-06-29 11:15:00,4.68,6,29,5,11,15
2024-06-29 11:30:00,3.56,6,29,5,11,30
2024-06-29 11:45:00,4.24,6,29,5,11,45
2024-06-29 12:00:00,4.12,6,29,5,12,0
2024-06-29 12:15:00,5.76,6,29,5,12,15
2024-06-29 12:30:00,6.88,6,29,5,12,30
2024-06-29 12:45:00,4.12,6,29,5,12,45
2024-06-29 13:00:00,3.44,6,29,5,13,0
2024-06-29 13:15:00,4.0,6,29,5,13,15
2024-06-29 13:30:00,4.56,6,29,5,13,30
2024-06-29 13:45:00,4.48,6,29,5,13,45
2024-06-29 14:00:00,4.64,6,29,5,14,0
2024-06-29 14:15:00,4.52,6,29,5,14,15
2024-06-29 14:30:00,3.68,6,29,5,14,30
2024-06-29 14:45:00,4.84,6,29,5,14,45
2024-06-29 15:00:00,4.6,6,29,5,15,0
2024-06-29 15:15:00,4.32,6,29,5,15,15
2024-06-29 15:30:00,4.0,6,29,5,15,30
2024-06-29 15:45:00,4.08,6,29,5,15,45
2024-06-29 16:00:00,4.6,6,29,5,16,0
2024-06-29 16:15:00,4.48,6,29,5,16,15
2024-06-29 16:30:00,4.64,6,29,5,16,30
2024-06-29 16:45:00,4.24,6,29,5,16,45
2024-06-29 17:00:00,5.32,6,29,5,17,0
2024-06-29 17:15:00,5.68,6,29,5,17,15
2024-06-29 17:30:00,5.36,6,29,5,17,30
2024-06-29 17:45:00,4.56,6,29,5,17,45
2024-06-29 18:00:00,4.0,6,29,5,18,0
2024-06-29 18:15:00,5.08,6,29,5,18,15
2024-06-29 18:30:00,4.4,6,29,5,18,30
2024-06-29 18:45:00,4.64,6,29,5,18,45
2024-06-29 19:00:00,4.64,6,29,5,19,0
2024-06-29 19:15:00,4.12,6,29,5,19,15
2024-06-29 19:30:00,4.28,6,29,5,19,30
2024-06-29 19:45:00,3.84,6,29,5,19,45
2024-06-29 20:00:00,4.84,6,29,5,20,0
2024-06-29 20:15:00,4.08,6,29,5,20,15
2024-06-29 20:30:00,4.16,6,29,5,20,30
2024-06-29 20:45:00,3.68,6,29,5,20,45
2024-06-29 21:00:00,3.36,6,29,5,21,0
2024-06-29 21:15:00,4.32,6,29,5,21,15
2024-06-29 21:30:00,4.76,6,29,5,21,30
2024-06-29 21:45:00,4.28,6,29,5,21,45
2024-06-29 22:00:00,4.0,6,29,5,22,0
2024-06-29 22:15:00,3.52,6,29,5,22,15
2024-06-29 22:30:00,3.24,6,29,5,22,30
2024-06-29 22:45:00,2.72,6,29,5,22,45
2024-06-29 23:00:00,2.84,6,29,5,23,0
2024-06-29 23:15:00,2.76,6,29,5,23,15
2024-06-29 23:30:00,2.84,6,29,5,23,30
2024-06-29 23:45:00,2.84,6,29,5,23,45
2024-06-30 00:00:00,3.08,6,30,6,0,0
2024-06-30 00:15:00,1.28,6,30,6,0,15
2024-06-30 00:30:00,0.52,6,30,6,0,30
2024-06-30 00:45:00,0.52,6,30,6,0,45
2024-06-30 01:00:00,0.68,6,30,6,1,0
2024-06-30 01:15:00,0.48,6,30,6,1,15
2024-06-30 01:30:00,0.6,6,30,6,1,30
2024-06-30 01:45:00,0.48,6,30,6,1,45
2024-06-30 02:00:00,2.32,6,30,6,2,0
2024-06-30 02:15:00,4.24,6,30,6,2,15
2024-06-30 02:30:00,4.72,6,30,6,2,30
2024-06-30 02:45:00,2.68,6,30,6,2,45
2024-06-30 03:00:00,0.56,6,30,6,3,0
2024-06-30 03:15:00,0.52,6,30,6,3,15
2024-06-30 03:30:00,0.36,6,30,6,3,30
2024-06-30 03:45:00,0.36,6,30,6,3,45
2024-06-30 04:00:00,0.4,6,30,6,4,0
2024-06-30 04:15:00,0.32,6,30,6,4,15
2024-06-30 04:30:00,0.44,6,30,6,4,30
2024-06-30 04:45:00,0.44,6,30,6,4,45
2024-06-30 05:00:00,0.4,6,30,6,5,0
2024-06-30 05:15:00,0.48,6,30,6,5,15
2024-06-30 05:30:00,0.52,6,30,6,5,30
2024-06-30 05:45:00,0.52,6,30,6,5,45
2024-06-30 06:00:00,0.56,6,30,6,6,0
2024-06-30 06:15:00,0.6,6,30,6,6,15
2024-06-30 06:30:00,2.36,6,30,6,6,30
2024-06-30 06:45:00,2.8,6,30,6,6,45
2024-06-30 07:00:00,2.56,6,30,6,7,0
2024-06-30 07:15:00,2.56,6,30,6,7,15
2024-06-30 07:30:00,2.88,6,30,6,7,30
2024-06-30 07:45:00,2.84,6,30,6,7,45
2024-06-30 08:00:00,3.12,6,30,6,8,0
2024-06-30 08:15:00,3.16,6,30,6,8,15
2024-06-30 08:30:00,3.08,6,30,6,8,30
2024-06-30 08:45:00,4.12,6,30,6,8,45
2024-06-30 09:00:00,3.64,6,30,6,9,0
2024-06-30 09:15:00,4.36,6,30,6,9,15
2024-06-30 09:30:00,4.2,6,30,6,9,30
2024-06-30 09:45:00,4.8,6,30,6,9,45
2024-06-30 10:00:00,5.12,6,30,6,10,0
2024-06-30 10:15:00,4.84,6,30,6,10,15
2024-06-30 10:30:00,4.64,6,30,6,10,30
2024-06-30 10:45:00,6.8,6,30,6,10,45
2024-06-30 11:00:00,7.08,6,30,6,11,0
2024-06-30 11:15:00,6.88,6,30,6,11,15
2024-06-30 11:30:00,7.28,6,30,6,11,30
2024-06-30 11:45:00,8.76,6,30,6,11,45
2024-06-30 12:00:00,9.6,6,30,6,12,0
2024-06-30 12:15:00,9.4,6,30,6,12,15
2024-06-30 12:30:00,7.04,6,30,6,12,30
2024-06-30 12:45:00,6.64,6,30,6,12,45
2024-06-30 13:00:00,7.36,6,30,6,13,0
2024-06-30 13:15:00,8.08,6,30,6,13,15
2024-06-30 13:30:00,7.84,6,30,6,13,30
2024-06-30 13:45:00,6.52,6,30,6,13,45
2024-06-30 14:00:00,7.32,6,30,6,14,0
2024-06-30 14:15:00,6.68,6,30,6,14,15
2024-06-30 14:30:00,5.68,6,30,6,14,30
2024-06-30 14:45:00,5.04,6,30,6,14,45
2024-06-30 15:00:00,5.16,6,30,6,15,0
2024-06-30 15:15:00,5.2,6,30,6,15,15
2024-06-30 15:30:00,4.8,6,30,6,15,30
2024-06-30 15:45:00,5.08,6,30,6,15,45
2024-06-30 16:00:00,5.44,6,30,6,16,0
2024-06-30 16:15:00,7.68,6,30,6,16,15
2024-06-30 16:30:00,8.16,6,30,6,16,30
2024-06-30 16:45:00,6.44,6,30,6,16,45
2024-06-30 17:00:00,6.72,6,30,6,17,0
2024-06-30 17:15:00,7.0,6,30,6,17,15
2024-06-30 17:30:00,7.24,6,30,6,17,30
2024-06-30 17:45:00,4.56,6,30,6,17,45
2024-06-30 18:00:00,4.8,6,30,6,18,0
2024-06-30 18:15:00,5.24,6,30,6,18,15
2024-06-30 18:30:00,6.64,6,30,6,18,30
2024-06-30 18:45:00,5.92,6,30,6,18,45
2024-06-30 19:00:00,5.08,6,30,6,19,0
2024-06-30 19:15:00,5.08,6,30,6,19,15
2024-06-30 19:30:00,5.6,6,30,6,19,30
2024-06-30 19:45:00,5.56,6,30,6,19,45
2024-06-30 20:00:00,5.0,6,30,6,20,0
2024-06-30 20:15:00,7.4,6,30,6,20,15
2024-06-30 20:30:00,6.0,6,30,6,20,30
2024-06-30 20:45:00,4.68,6,30,6,20,45
2024-06-30 21:00:00,5.16,6,30,6,21,0
2024-06-30 21:15:00,5.56,6,30,6,21,15
2024-06-30 21:30:00,4.16,6,30,6,21,30
2024-06-30 21:45:00,3.56,6,30,6,21,45
2024-06-30 22:00:00,3.68,6,30,6,22,0
2024-06-30 22:15:00,3.04,6,30,6,22,15
2024-06-30 22:30:00,3.16,6,30,6,22,30
2024-06-30 22:45:00,3.64,6,30,6,22,45
2024-06-30 23:00:00,3.04,6,30,6,23,0
2024-06-30 23:15:00,3.08,6,30,6,23,15
2024-06-30 23:30:00,3.44,6,30,6,23,30
2024-06-30 23:45:00,3.0,6,30,6,23,45
2024-07-01 00:00:00,2.92,7,1,0,0,0
2024-07-01 00:15:00,2.28,7,1,0,0,15
2024-07-01 00:30:00,0.8,7,1,0,0,30
2024-07-01 00:45:00,1.16,7,1,0,0,45
2024-07-01 01:00:00,0.56,7,1,0,1,0
2024-07-01 01:15:00,0.44,7,1,0,1,15
2024-07-01 01:30:00,0.44,7,1,0,1,30
2024-07-01 01:45:00,0.48,7,1,0,1,45
2024-07-01 02:00:00,0.8,7,1,0,2,0
2024-07-01 02:15:00,3.32,7,1,0,2,15
2024-07-01 02:30:00,4.08,7,1,0,2,30
2024-07-01 02:45:00,4.8,7,1,0,2,45
2024-07-01 03:00:00,1.52,7,1,0,3,0
2024-07-01 03:15:00,0.44,7,1,0,3,15
2024-07-01 03:30:00,0.32,7,1,0,3,30
2024-07-01 03:45:00,0.36,7,1,0,3,45
2024-07-01 04:00:00,0.48,7,1,0,4,0
2024-07-01 04:15:00,0.36,7,1,0,4,15
2024-07-01 04:30:00,0.48,7,1,0,4,30
2024-07-01 04:45:00,0.44,7,1,0,4,45
2024-07-01 05:00:00,0.48,7,1,0,5,0
2024-07-01 05:15:00,0.72,7,1,0,5,15
2024-07-01 05:30:00,0.72,7,1,0,5,30
2024-07-01 05:45:00,0.64,7,1,0,5,45
2024-07-01 06:00:00,0.72,7,1,0,6,0
2024-07-01 06:15:00,1.28,7,1,0,6,15
2024-07-01 06:30:00,2.56,7,1,0,6,30
2024-07-01 06:45:00,3.24,7,1,0,6,45
2024-07-01 07:00:00,3.32,7,1,0,7,0
2024-07-01 07:15:00,4.56,7,1,0,7,15
2024-07-01 07:30:00,5.2,7,1,0,7,30
2024-07-01 07:45:00,6.12,7,1,0,7,45
2024-07-01 08:00:00,3.92,7,1,0,8,0
2024-07-01 08:15:00,4.16,7,1,0,8,15
2024-07-01 08:30:00,5.0,7,1,0,8,30
2024-07-01 08:45:00,5.44,7,1,0,8,45
2024-07-01 09:00:00,5.08,7,1,0,9,0
2024-07-01 09:15:00,5.52,7,1,0,9,15
2024-07-01 09:30:00,7.8,7,1,0,9,30
2024-07-01 09:45:00,4.92,7,1,0,9,45
2024-07-01 10:00:00,6.36,7,1,0,10,0
2024-07-01 10:15:00,4.28,7,1,0,10,15
2024-07-01 10:30:00,3.92,7,1,0,10,30
2024-07-01 10:45:00,6.28,7,1,0,10,45
2024-07-01 11:00:00,6.36,7,1,0,11,0
2024-07-01 11:15:00,4.96,7,1,0,11,15
2024-07-01 11:30:00,4.72,7,1,0,11,30
2024-07-01 11:45:00,6.4,7,1,0,11,45
2024-07-01 12:00:00,6.76,7,1,0,12,0
2024-07-01 12:15:00,7.24,7,1,0,12,15
2024-07-01 12:30:00,6.16,7,1,0,12,30
2024-07-01 12:45:00,5.36,7,1,0,12,45
2024-07-01 13:00:00,5.56,7,1,0,13,0
2024-07-01 13:15:00,5.72,7,1,0,13,15
2024-07-01 13:30:00,5.6,7,1,0,13,30
2024-07-01 13:45:00,5.68,7,1,0,13,45
2024-07-01 14:00:00,4.92,7,1,0,14,0
2024-07-01 14:15:00,4.32,7,1,0,14,15
2024-07-01 14:30:00,5.44,7,1,0,14,30
2024-07-01 14:45:00,5.72,7,1,0,14,45
2024-07-01 15:00:00,4.12,7,1,0,15,0
2024-07-01 15:15:00,5.44,7,1,0,15,15
2024-07-01 15:30:00,6.68,7,1,0,15,30
2024-07-01 15:45:00,6.48,7,1,0,15,45
2024-07-01 16:00:00,5.84,7,1,0,16,0
2024-07-01 16:15:00,5.12,7,1,0,16,15
2024-07-01 16:30:00,4.64,7,1,0,16,30
2024-07-01 16:45:00,4.88,7,1,0,16,45
2024-07-01 17:00:00,4.64,7,1,0,17,0
2024-07-01 17:15:00,5.12,7,1,0,17,15
2024-07-01 17:30:00,5.4,7,1,0,17,30
2024-07-01 17:45:00,6.12,7,1,0,17,45
2024-07-01 18:00:00,8.24,7,1,0,18,0
2024-07-01 18:15:00,5.72,7,1,0,18,15
2024-07-01 18:30:00,6.24,7,1,0,18,30
2024-07-01 18:45:00,8.2,7,1,0,18,45
2024-07-01 19:00:00,5.88,7,1,0,19,0
2024-07-01 19:15:00,6.48,7,1,0,19,15
2024-07-01 19:30:00,4.68,7,1,0,19,30
2024-07-01 19:45:00,5.28,7,1,0,19,45
2024-07-01 20:00:00,7.2,7,1,0,20,0
2024-07-01 20:15:00,6.4,7,1,0,20,15
2024-07-01 20:30:00,5.4,7,1,0,20,30
2024-07-01 20:45:00,4.2,7,1,0,20,45
2024-07-01 21:00:00,5.16,7,1,0,21,0
2024-07-01 21:15:00,5.08,7,1,0,21,15
2024-07-01 21:30:00,5.08,7,1,0,21,30
2024-07-01 21:45:00,4.28,7,1,0,21,45
2024-07-01 22:00:00,4.92,7,1,0,22,0
2024-07-01 22:15:00,4.28,7,1,0,22,15
2024-07-01 22:30:00,4.92,7,1,0,22,30
2024-07-01 22:45:00,4.44,7,1,0,22,45
2024-07-01 23:00:00,6.24,7,1,0,23,0
2024-07-01 23:15:00,5.32,7,1,0,23,15
2024-07-01 23:30:00,5.88,7,1,0,23,30
2024-07-01 23:45:00,4.08,7,1,0,23,45
2024-07-02 00:00:00,4.16,7,2,1,0,0
2024-07-02 00:15:00,3.36,7,2,1,0,15
2024-07-02 00:30:00,1.88,7,2,1,0,30
2024-07-02 00:45:00,2.04,7,2,1,0,45
2024-07-02 01:00:00,1.96,7,2,1,1,0
2024-07-02 01:15:00,1.44,7,2,1,1,15
2024-07-02 01:30:00,1.64,7,2,1,1,30
2024-07-02 01:45:00,1.44,7,2,1,1,45
2024-07-02 02:00:00,1.64,7,2,1,2,0
2024-07-02 02:15:00,4.92,7,2,1,2,15
2024-07-02 02:30:00,5.12,7,2,1,2,30
2024-07-02 02:45:00,6.12,7,2,1,2,45
2024-07-02 03:00:00,1.56,7,2,1,3,0
2024-07-02 03:15:00,1.64,7,2,1,3,15
2024-07-02 03:30:00,1.36,7,2,1,3,30
2024-07-02 03:45:00,1.24,7,2,1,3,45
2024-07-02 04:00:00,1.28,7,2,1,4,0
2024-07-02 04:15:00,1.44,7,2,1,4,15
2024-07-02 04:30:00,1.36,7,2,1,4,30
2024-07-02 04:45:00,1.28,7,2,1,4,45
2024-07-02 05:00:00,1.28,7,2,1,5,0
2024-07-02 05:15:00,1.56,7,2,1,5,15
2024-07-02 05:30:00,1.76,7,2,1,5,30
2024-07-02 05:45:00,1.84,7,2,1,5,45
2024-07-02 06:00:00,0.96,7,2,1,6,0
2024-07-02 06:15:00,3.76,7,2,1,6,15
2024-07-02 06:30:00,5.64,7,2,1,6,30
2024-07-02 06:45:00,6.96,7,2,1,6,45
2024-07-02 07:00:00,4.84,7,2,1,7,0
2024-07-02 07:15:00,4.96,7,2,1,7,15
2024-07-02 07:30:00,5.48,7,2,1,7,30
2024-07-02 07:45:00,5.08,7,2,1,7,45
2024-07-02 08:00:00,5.28,7,2,1,8,0
2024-07-02 08:15:00,5.84,7,2,1,8,15
2024-07-02 08:30:00,7.28,7,2,1,8,30
2024-07-02 08:45:00,5.96,7,2,1,8,45
2024-07-02 09:00:00,5.6,7,2,1,9,0
2024-07-02 09:15:00,7.24,7,2,1,9,15
2024-07-02 09:30:00,7.08,7,2,1,9,30
2024-07-02 09:45:00,7.44,7,2,1,9,45
2024-07-02 10:00:00,6.56,7,2,1,10,0
2024-07-02 10:15:00,6.8,7,2,1,10,15
2024-07-02 10:30:00,5.88,7,2,1,10,30
2024-07-02 10:45:00,6.36,7,2,1,10,45
2024-07-02 11:00:00,6.88,7,2,1,11,0
2024-07-02 11:15:00,8.48,7,2,1,11,15
2024-07-02 11:30:00,8.44,7,2,1,11,30
2024-07-02 11:45:00,8.96,7,2,1,11,45
2024-07-02 12:00:00,7.48,7,2,1,12,0
2024-07-02 12:15:00,6.64,7,2,1,12,15
2024-07-02 12:30:00,7.52,7,2,1,12,30
2024-07-02 12:45:00,7.2,7,2,1,12,45
2024-07-02 13:00:00,7.08,7,2,1,13,0
2024-07-02 13:15:00,5.44,7,2,1,13,15
2024-07-02 13:30:00,5.2,7,2,1,13,30
2024-07-02 13:45:00,4.64,7,2,1,13,45
2024-07-02 14:00:00,5.72,7,2,1,14,0
2024-07-02 14:15:00,5.08,7,2,1,14,15
2024-07-02 14:30:00,3.96,7,2,1,14,30
2024-07-02 14:45:00,4.08,7,2,1,14,45
2024-07-02 15:00:00,5.28,7,2,1,15,0
2024-07-02 15:15:00,5.72,7,2,1,15,15
2024-07-02 15:30:00,5.96,7,2,1,15,30
2024-07-02 15:45:00,5.52,7,2,1,15,45
2024-07-02 16:00:00,5.0,7,2,1,16,0
2024-07-02 16:15:00,5.28,7,2,1,16,15
2024-07-02 16:30:00,4.84,7,2,1,16,30
2024-07-02 16:45:00,5.16,7,2,1,16,45
2024-07-02 17:00:00,5.72,7,2,1,17,0
2024-07-02 17:15:00,4.52,7,2,1,17,15
2024-07-02 17:30:00,5.68,7,2,1,17,30
2024-07-02 17:45:00,5.6,7,2,1,17,45
2024-07-02 18:00:00,7.32,7,2,1,18,0
2024-07-02 18:15:00,8.52,7,2,1,18,15
2024-07-02 18:30:00,5.28,7,2,1,18,30
2024-07-02 18:45:00,4.68,7,2,1,18,45
2024-07-02 19:00:00,4.72,7,2,1,19,0
2024-07-02 19:15:00,5.92,7,2,1,19,15
2024-07-02 19:30:00,9.6,7,2,1,19,30
2024-07-02 19:45:00,9.72,7,2,1,19,45
2024-07-02 20:00:00,8.76,7,2,1,20,0
2024-07-02 20:15:00,7.92,7,2,1,20,15
2024-07-02 20:30:00,7.96,7,2,1,20,30
2024-07-02 20:45:00,6.36,7,2,1,20,45
2024-07-02 21:00:00,6.92,7,2,1,21,0
2024-07-02 21:15:00,6.8,7,2,1,21,15
2024-07-02 21:30:00,4.6,7,2,1,21,30
2024-07-02 21:45:00,3.76,7,2,1,21,45
2024-07-02 22:00:00,5.04,7,2,1,22,0
2024-07-02 22:15:00,4.44,7,2,1,22,15
2024-07-02 22:30:00,5.56,7,2,1,22,30
2024-07-02 22:45:00,6.32,7,2,1,22,45
2024-07-02 23:00:00,5.4,7,2,1,23,0
2024-07-02 23:15:00,6.48,7,2,1,23,15
2024-07-02 23:30:00,4.36,7,2,1,23,30
2024-07-02 23:45:00,3.76,7,2,1,23,45
2024-07-03 00:00:00,4.56,7,3,2,0,0
2024-07-03 00:15:00,3.6,7,3,2,0,15
2024-07-03 00:30:00,2.0,7,3,2,0,30
2024-07-03 00:45:00,1.32,7,3,2,0,45
2024-07-03 01:00:00,0.8,7,3,2,1,0
2024-07-03 01:15:00,0.8,7,3,2,1,15
2024-07-03 01:30:00,0.92,7,3,2,1,30
2024-07-03 01:45:00,0.56,7,3,2,1,45
2024-07-03 02:00:00,1.68,7,3,2,2,0
2024-07-03 02:15:00,4.28,7,3,2,2,15
2024-07-03 02:30:00,4.8,7,3,2,2,30
2024-07-03 02:45:00,3.84,7,3,2,2,45
2024-07-03 03:00:00,0.48,7,3,2,3,0
2024-07-03 03:15:00,0.48,7,3,2,3,15
2024-07-03 03:30:00,0.64,7,3,2,3,30
2024-07-03 03:45:00,0.52,7,3,2,3,45
2024-07-03 04:00:00,0.56,7,3,2,4,0
2024-07-03 04:15:00,0.56,7,3,2,4,15
2024-07-03 04:30:00,0.6,7,3,2,4,30
2024-07-03 04:45:00,1.04,7,3,2,4,45
2024-07-03 05:00:00,0.6,7,3,2,5,0
2024-07-03 05:15:00,0.52,7,3,2,5,15
2024-07-03 05:30:00,0.8,7,3,2,5,30
2024-07-03 05:45:00,2.08,7,3,2,5,45
2024-07-03 06:00:00,2.72,7,3,2,6,0
2024-07-03 06:15:00,5.84,7,3,2,6,15
2024-07-03 06:30:00,4.8,7,3,2,6,30
2024-07-03 06:45:00,5.72,7,3,2,6,45
2024-07-03 07:00:00,5.08,7,3,2,7,0
2024-07-03 07:15:00,6.08,7,3,2,7,15
2024-07-03 07:30:00,5.84,7,3,2,7,30
2024-07-03 07:45:00,6.52,7,3,2,7,45
2024-07-03 08:00:00,7.68,7,3,2,8,0
2024-07-03 08:15:00,6.44,7,3,2,8,15
2024-07-03 08:30:00,6.36,7,3,2,8,30
2024-07-03 08:45:00,5.64,7,3,2,8,45
2024-07-03 09:00:00,5.32,7,3,2,9,0
2024-07-03 09:15:00,6.56,7,3,2,9,15
2024-07-03 09:30:00,7.12,7,3,2,9,30
2024-07-03 09:45:00,5.92,7,3,2,9,45
2024-07-03 10:00:00,7.64,7,3,2,10,0
2024-07-03 10:15:00,6.48,7,3,2,10,15
2024-07-03 10:30:00,7.76,7,3,2,10,30
2024-07-03 10:45:00,6.12,7,3,2,10,45
2024-07-03 11:00:00,7.36,7,3,2,11,0
2024-07-03 11:15:00,6.04,7,3,2,11,15
2024-07-03 11:30:00,7.04,7,3,2,11,30
2024-07-03 11:45:00,8.8,7,3,2,11,45
2024-07-03 12:00:00,9.12,7,3,2,12,0
2024-07-03 12:15:00,8.04,7,3,2,12,15
2024-07-03 12:30:00,8.52,7,3,2,12,30
2024-07-03 12:45:00,8.0,7,3,2,12,45
2024-07-03 13:00:00,7.2,7,3,2,13,0
2024-07-03 13:15:00,5.72,7,3,2,13,15
2024-07-03 13:30:00,5.24,7,3,2,13,30
2024-07-03 13:45:00,5.96,7,3,2,13,45
2024-07-03 14:00:00,5.36,7,3,2,14,0
2024-07-03 14:15:00,5.84,7,3,2,14,15
2024-07-03 14:30:00,5.96,7,3,2,14,30
2024-07-03 14:45:00,4.44,7,3,2,14,45
2024-07-03 15:00:00,3.36,7,3,2,15,0
2024-07-03 15:15:00,4.44,7,3,2,15,15
2024-07-03 15:30:00,4.52,7,3,2,15,30
2024-07-03 15:45:00,4.44,7,3,2,15,45
2024-07-03 16:00:00,5.44,7,3,2,16,0
2024-07-03 16:15:00,6.12,7,3,2,16,15
2024-07-03 16:30:00,5.4,7,3,2,16,30
2024-07-03 16:45:00,6.8,7,3,2,16,45
2024-07-03 17:00:00,5.68,7,3,2,17,0
2024-07-03 17:15:00,5.84,7,3,2,17,15
2024-07-03 17:30:00,4.48,7,3,2,17,30
2024-07-03 17:45:00,4.8,7,3,2,17,45
2024-07-03 18:00:00,5.8,7,3,2,18,0
2024-07-03 18:15:00,6.32,7,3,2,18,15
2024-07-03 18:30:00,5.56,7,3,2,18,30
2024-07-03 18:45:00,5.48,7,3,2,18,45
2024-07-03 19:00:00,6.0,7,3,2,19,0
2024-07-03 19:15:00,8.36,7,3,2,19,15
2024-07-03 19:30:00,10.0,7,3,2,19,30
2024-07-03 19:45:00,8.52,7,3,2,19,45
2024-07-03 20:00:00,8.72,7,3,2,20,0
2024-07-03 20:15:00,11.0,7,3,2,20,15
2024-07-03 20:30:00,9.48,7,3,2,20,30
2024-07-03 20:45:00,5.44,7,3,2,20,45
2024-07-03 21:00:00,5.76,7,3,2,21,0
2024-07-03 21:15:00,5.12,7,3,2,21,15
2024-07-03 21:30:00,5.68,7,3,2,21,30
2024-07-03 21:45:00,4.68,7,3,2,21,45
2024-07-03 22:00:00,4.68,7,3,2,22,0
2024-07-03 22:15:00,4.6,7,3,2,22,15
2024-07-03 22:30:00,5.64,7,3,2,22,30
2024-07-03 22:45:00,7.6,7,3,2,22,45
2024-07-03 23:00:00,3.96,7,3,2,23,0
2024-07-03 23:15:00,3.72,7,3,2,23,15
2024-07-03 23:30:00,3.84,7,3,2,23,30
2024-07-03 23:45:00,2.96,7,3,2,23,45
2024-07-04 00:00:00,3.44,7,4,3,0,0
2024-07-04 00:15:00,1.04,7,4,3,0,15
2024-07-04 00:30:00,1.16,7,4,3,0,30
2024-07-04 00:45:00,1.28,7,4,3,0,45
2024-07-04 01:00:00,0.68,7,4,3,1,0
2024-07-04 01:15:00,0.64,7,4,3,1,15
2024-07-04 01:30:00,0.56,7,4,3,1,30
2024-07-04 01:45:00,0.52,7,4,3,1,45
2024-07-04 02:00:00,0.52,7,4,3,2,0
2024-07-04 02:15:00,2.52,7,4,3,2,15
2024-07-04 02:30:00,4.2,7,4,3,2,30
2024-07-04 02:45:00,4.64,7,4,3,2,45
2024-07-04 03:00:00,2.32,7,4,3,3,0
2024-07-04 03:15:00,0.44,7,4,3,3,15
2024-07-04 03:30:00,0.6,7,4,3,3,30
2024-07-04 03:45:00,0.32,7,4,3,3,45
2024-07-04 04:00:00,0.44,7,4,3,4,0
2024-07-04 04:15:00,0.36,7,4,3,4,15
2024-07-04 04:30:00,0.48,7,4,3,4,30
2024-07-04 04:45:00,0.48,7,4,3,4,45
2024-07-04 05:00:00,0.48,7,4,3,5,0
2024-07-04 05:15:00,0.6,7,4,3,5,15
2024-07-04 05:30:00,0.6,7,4,3,5,30
2024-07-04 05:45:00,0.72,7,4,3,5,45
2024-07-04 06:00:00,0.56,7,4,3,6,0
2024-07-04 06:15:00,1.32,7,4,3,6,15
2024-07-04 06:30:00,2.76,7,4,3,6,30
2024-07-04 06:45:00,3.08,7,4,3,6,45
2024-07-04 07:00:00,3.52,7,4,3,7,0
2024-07-04 07:15:00,4.76,7,4,3,7,15
2024-07-04 07:30:00,6.44,7,4,3,7,30
2024-07-04 07:45:00,5.48,7,4,3,7,45
2024-07-04 08:00:00,6.92,7,4,3,8,0
2024-07-04 08:15:00,5.76,7,4,3,8,15
2024-07-04 08:30:00,9.4,7,4,3,8,30
2024-07-04 08:45:00,6.08,7,4,3,8,45
2024-07-04 09:00:00,6.84,7,4,3,9,0
2024-07-04 09:15:00,5.12,7,4,3,9,15
2024-07-04 09:30:00,5.32,7,4,3,9,30
2024-07-04 09:45:00,5.08,7,4,3,9,45
2024-07-04 10:00:00,5.2,7,4,3,10,0
2024-07-04 10:15:00,6.52,7,4,3,10,15
2024-07-04 10:30:00,4.6,7,4,3,10,30
2024-07-04 10:45:00,5.64,7,4,3,10,45
2024-07-04 11:00:00,5.92,7,4,3,11,0
2024-07-04 11:15:00,4.68,7,4,3,11,15
2024-07-04 11:30:00,8.04,7,4,3,11,30
2024-07-04 11:45:00,7.2,7,4,3,11,45
2024-07-04 12:00:00,8.12,7,4,3,12,0
2024-07-04 12:15:00,8.44,7,4,3,12,15
2024-07-04 12:30:00,8.16,7,4,3,12,30
2024-07-04 12:45:00,8.88,7,4,3,12,45
2024-07-04 13:00:00,7.36,7,4,3,13,0
2024-07-04 13:15:00,6.16,7,4,3,13,15
2024-07-04 13:30:00,6.96,7,4,3,13,30
2024-07-04 13:45:00,6.64,7,4,3,13,45
2024-07-04 14:00:00,7.0,7,4,3,14,0
2024-07-04 14:15:00,7.28,7,4,3,14,15
2024-07-04 14:30:00,4.8,7,4,3,14,30
2024-07-04 14:45:00,5.04,7,4,3,14,45
2024-07-04 15:00:00,5.08,7,4,3,15,0
2024-07-04 15:15:00,5.28,7,4,3,15,15
2024-07-04 15:30:00,5.76,7,4,3,15,30
2024-07-04 15:45:00,6.64,7,4,3,15,45
2024-07-04 16:00:00,6.2,7,4,3,16,0
2024-07-04 16:15:00,6.28,7,4,3,16,15
2024-07-04 16:30:00,6.04,7,4,3,16,30
2024-07-04 16:45:00,5.32,7,4,3,16,45
2024-07-04 17:00:00,6.0,7,4,3,17,0
2024-07-04 17:15:00,4.84,7,4,3,17,15
2024-07-04 17:30:00,5.68,7,4,3,17,30
2024-07-04 17:45:00,5.56,7,4,3,17,45
2024-07-04 18:00:00,5.24,7,4,3,18,0
2024-07-04 18:15:00,5.32,7,4,3,18,15
2024-07-04 18:30:00,6.28,7,4,3,18,30
2024-07-04 18:45:00,5.76,7,4,3,18,45
2024-07-04 19:00:00,5.84,7,4,3,19,0
2024-07-04 19:15:00,5.68,7,4,3,19,15
2024-07-04 19:30:00,5.88,7,4,3,19,30
2024-07-04 19:45:00,5.0,7,4,3,19,45
